HKMY	OYL		Moyale Lower Airport	Moyale
HKNI	NYE		Nyeri Airport	Nyeri
HKNK	NUU		Nakuru Airport	Nakuru
HKNW	WIL		Wilson Airport	Nairobi
HKNY	NYK		Nanyuki Airport	Nanyuki
HKRE			Eastleigh Airport	Nairobi
HKSB	UAS		Samburu Airport	Samburu
HKWJ	WJR		Wajir Airport	Wajir
HLGT	GHT		Ghat Airport	Ghat
HLKF	AKF		Kufra Airport	Kufra
HLLB	BEN		Benina International Airport	Benghazi
HLLM	MJI		Mitiga International Airport	Tripoli
HLLQ	LAQ		La Abraq International Airport	Bayda
HLLS	SEB		Sabha Airport	Sabha
HLLT	TIP		Tripoli International Airport	Tripoli
HLMB	LMQ		Marsa Brega Airport	Brega
HLTD	LTD		Ghadames East Airport	Ghadames
HRYG	GYI		Gisenyi Airport	Gisenyi
HRYI	BTQ		Butare Airport	Butare
HRYR	KGL		Kigali International Airport (formerly Gregoire Kayibanda Airport)	Kigali
HRYU	RHG		Ruhengeri Airport	Ruhengeri
HRZA	KME		Kamembe Airport	Cyangugu
HSAT	ATB		Atbara Airport	Atbara
HSDB	EDB		Eldebba Airport	Eldebba
HSDN	DOG		Dongola Airport	Dongola
HSFS	ELF		El Fasher Airport	El Fasher
HSGG	DNX		Galegu Airport	Dinder
HSGN	EGN		Geneina Airport	Geneina
HSKA	KSL		Kassala Airport	Kassala
HSKG	GBU		Khashm El Girba Airport	Khashm El Girba
HSKI	KST		Rabak Airport	Kosti
HSMD			Maridi Airport	Maridi
HSMR	MWE		Merowe Airport	Merowe
HSNH	NUD		En Nahud Airport	En Nahud
HSNN	UYL		Nyala Airport	Nyala
HSOB	EBD		El Obeid Airport	El Obeid
HSPN	PZU		Port Sudan New International Airport	Port Sudan
HSSJ	JUB		Juba Airport	Juba
HSSM	MAK		Malakal Airport	Malakal
HSSP			Port Sudan Airport	Port Sudan
HSSS	KRT		Khartoum International Airport	Khartoum
HSSW	WHF		Wadi Halfa Airport	Wadi Halfa
HSWW	WUU		Wau Airport	Wau
HTAR	ARK		Arusha Airport	Arusha
HTBU	BKZ		Bukoba Airport	Bukoba
HTDA	DAR		Dar es Salaam Airport	Dar es Salaam
HTDO	DOD		Dodoma Airport	Dodoma
HTIR	IRI		Iringa Airport	Iringa
HTKA	TKQ		Kigoma Airport	Kigoma
HTKI	KIY		Kilwa Masoko Airport	Kilwa Masoko
HTKJ	JRO		Kilimanjaro International Airport	Mount Kilimanjaro
HTLI	LDI		Lindi Kikwetu Airport	Lindi
HTLM	LKY		Lake Manyara Airport	Lake Manyara
HTMA	MFA		Mafia Airport	Mafia
HTMB	MBI		Mbeya Airport	Mbeya
HTMD	MWN		Mwadui Airport	Mwadui
HTMI	XMI		Masasi Airport	Masasi
HTMS	QSI		Moshi Airport	Moshi
HTMT	MYW		Mtwara Airport	Mtwara
HTMU	MUZ		Musoma Airport	Musoma
HTMW	MWZ		Mwanza Airport	Mwanza
HTNA	NCH		Nachingwea Airport	Nachingwea
HTNJ	JOM		Njombe Airport	Njombe
HTPE	PMA		Pemba Airport	Pemba
HTSN	SEU		Seronera Airport	Seronera
HTSO	SGX		Songea Airport	Songea
HTSU	SUT		Sumbawanga Airport	Sumbawanga
HTSY	SHY		Shinyanga Airport	Shinyanga
HTTB	TBO		Tabora Airport	Tabora
HTTG	TGT		Tanga Airport	Tanga
HTZA	ZNZ		Zanzibar Airport	Zanzibar
HUAJ			Adjumani Airport	Adjumani
HUAR	RUA		Arua Airport	Arua
HUBU			Bundibugyo Airport	Bundibugyo
HUEN	EBB		Entebbe International Airport	Entebbe (near Kampala)
HUGU	ULU		Gulu Airport	Gulu
HUJI	JIN		Jinja Airport	Jinja
HUKC	KLA		Kampala Airport	Kampala
HUKB			Kabale Airport	Kabale
HUKF	KBG		Kabalega Falls Airport	Kabalega Falls
HUKS	KSE		Kasese Airport	Kasese
HUKO			Kotido Airport	Kotido
HUMA	MBQ		Mbarara Airport	Mbarara
HUMI	KCU		Masindi Airport	Masindi
HUPA	PAF		Pakuba Airport	Pakuba
HUSO	SRT		Soroti Airport	Soroti
HUTO	TRY		Tororo Airport	Tororo
KAAA		AAA	Logan County Airport	Lincoln, Illinois, United States
KAAF	AAF	AAF	Apalachicola Municipal Airport	Apalachicola, Florida, United States
KAAO		AAO	Colonel James Jabara Airport	Wichita, Kansas, United States
KAAS		AAS	Taylor County Airport	Campbellsville, Kentucky, United States
KAAT		AAT	Alturas Municipal Airport	Alturas, California, United States
KABE	ABE	ABE	Lehigh Valley International Airport	Allentown, Bethlehem and Easton, Pennsylvania, United States
KABI	ABI	ABI	Abilene Regional Airport	Abilene, Texas, United States
KABQ	ABQ	ABQ	Albuquerque International Sunport	Albuquerque, New Mexico, United States
KABR	ABR	ABR	Aberdeen Regional Airport	Aberdeen, South Dakota, United States
KABY	ABY	ABY	Southwest Georgia Regional Airport	Albany, Georgia, United States
KACB	ACB	ACB	Antrim County Airport	Bellaire, Michigan, United States
KACJ		ACJ	Souther Field	Americus, Georgia, United States
KACK	ACK	ACK	Nantucket Memorial Airport	Nantucket, Massachusetts, United States
KACP		ACP	Allen Parish Airport	Oakdale, Louisiana, United States
KACQ		ACQ	Waseca Municipal Airport	Waseca, Minnesota, United States
KACT	ACT	ACT	Waco Regional Airport	Waco, Texas, United States
KACV	ACV	ACV	Arcata-Eureka Airport	Arcata, California, United States
KACY	ACY	ACY	Atlantic City International Airport	Atlantic City, New Jersey, United States
KACZ		ACZ	Henderson Field	Wallace, North Carolina, United States
KADC		ADC	Wadena Municipal Airport	Wadena, Minnesota, United States
KADG	ADG	ADG	Lenawee County Airport	Adrian, Michigan, United States
KADH	ADT	ADH	Ada Municipal Airport	Ada, Oklahoma, United States
KADM	ADM	ADM	Ardmore Municipal Airport	Ardmore, Oklahoma, United States
KADS	ADS	ADS	Addison Airport	Addison, Texas, United States
KADT		ADT	Atwood-Rawlins County City-County Airport	Atwood, Kansas, United States
KADU		ADU	Audubon County Airport	Audubon, Iowa, United States
KADW	ADW	ADW	Andrews Air Force Base	Camp Springs, Maryland, United States
KAEG		AEG	Double Eagle II Airport	Albuquerque, New Mexico, United States
KAEL	AEL	AEL	Albert Lea Municipal Airport	Albert Lea, Minnesota, United States
KAEX	AEX	AEX	Alexandria International Airport	Alexandria, Louisiana, United States
KAFF	AFF	AFF	United States Air Force Academy Airfield	Colorado Springs, Colorado, United States
KAFJ	WSG	AFJ	Washington County Airport	Washington, Pennsylvania, United States
KAFK		AFK	Nebraska City Municipal Airport	Nebraska City, Nebraska, United States
KAFN	AFN	AFN	Jaffrey Airport - Silver Ranch Airpark	Jaffrey, New Hampshire, United States
KAFO	AFO	AFO	Afton Municipal Airport	Afton, Wyoming, United States
KAFP		AFP	Anson County Airport	Wadesboro, North Carolina, United States
KAFW	AFW	AFW	Fort Worth Alliance Airport	Fort Worth, Texas, United States
KAGC	AGC	AGC	Allegheny County Airport	West Mifflin, Pennsylvania, United States
KAGO	AGO	AGO	Magnolia Municipal Airport	Magnolia, Arkansas, United States
KAGR		AGR	MacDill AFB Auxiliary Field	Avon Park, Florida, United States
KAGS	AGS	AGS	Augusta Regional Airport at Bush Field	Augusta, Georgia, United States
KAGZ		AGZ	Wagner Municipal Airport	Wagner, South Dakota, United States
KAHC	AHC	AHC	Amedee Army Airfield	Herlong, California, United States
KAHH	AHH	AHH	Amery Municipal Airport	Amery, Wisconsin, United States
KAHN	AHN	AHN	Athens-Ben Epps Airport	Athens, Georgia, United States
KAHQ		AHQ	Wahoo Municipal Airport	Wahoo, Nebraska, United States
KAIA	AIA	AIA	Alliance Municipal Airport	Alliance, Nebraska, United States
KAID	AID	AID	Anderson Municipal Airport (Darlington Field)	Anderson, Indiana, United States
KAIG		AIG	Langlade County Airport	Antigo, Wisconsin, United States
KAIK	AIK	AIK	Aiken Municipal Airport	Aiken, South Carolina, United States
KAIO	AIO	AIO	Atlantic Municipal Airport	Atlantic, Iowa, United States
KAIT		AIT	Aitkin Municipal Airport (Steve Kurtz Field)	Aitkin, Minnesota, United States
KAIV	AIV	AIV	George Downer Airport	Aliceville, Alabama, United States
KAIY	AIY	AIY	Atlantic City Municipal Airport (Bader Field)	Atlantic City, New Jersey (closed 2006), United States
KAIZ	AIZ	AIZ	Lee C. Fine Memorial Airport	Lake Ozark, Missouri, United States
KAJG		AJG	Mount Carmel Municipal Airport	Mount Carmel, Illinois, United States
KAJO		AJO	Corona Municipal Airport	Corona, California, United States
KAJR		AJR	Habersham County Airport	Cornelia, Georgia, United States
KAKH		AKH	Gastonia Municipal Airport	Gastonia, North Carolina, United States
KAKO	AKO	AKO	Colorado Plains Regional Airport	Akron, Colorado, United States
KAKQ		AKQ	Wakefield Municipal Airport	Wakefield, Virginia, United States
KAKR	AKC	AKR	Akron Fulton International Airport	Akron, Ohio, United States
KALB	ALB	ALB	Albany International Airport	Albany, New York, United States
KALI	ALI	ALI	Alice International Airport	Alice, Texas, United States
KALM	ALM	ALM	Alamogordo-White Sands Regional Airport	Alamogordo, New Mexico, United States
KALN	ALN	ALN	St. Louis Regional Airport	Alton, Illinois, United States
KALO	ALO	ALO	Waterloo Regional Airport	Waterloo, Iowa, United States
KALS	ALS	ALS	San Luis Valley Regional Airport	Alamosa, Colorado, United States
KALW	ALW	ALW	Walla Walla Regional Airport	Walla Walla, Washington, United States
KALX	ALX	ALX	Thomas C. Russell Field	Alexander City, Alabama, United States
KAMA	AMA	AMA	Rick Husband Amarillo International Airport	Amarillo, Texas, United States
KAMG		AMG	Bacon County Airport	Alma, Georgia, United States
KAMN	AMN	AMN	Gratiot Community Airport	Alma, Michigan, United States
KAMT		AMT	Alexander Salamon Airport	West Union, Ohio, United States
KAMW	AMW	AMW	Ames Municipal Airport	Ames, Iowa, United States
KANB	ANB	ANB	Anniston Metropolitan Airport	Anniston, Alabama, United States
KAND	AND	AND	Anderson Regional Airport	Anderson, South Carolina, United States
KANE		ANE	Anoka County-Blaine Airport (Janes Field)	Minneapolis, Minnesota, United States
KANJ		ANJ	Sault Ste Marie Municipal Airport (Sanderson Field)	Sault Ste Marie, Michigan, United States
KANP	ANP	ANP	Lee Airport	Annapolis, Maryland, United States
KANQ	ANQ	ANQ	Tri-State Steuben County Airport	Angola, Indiana, United States
KANW	ANW	ANW	Ainsworth Municipal Airport	Ainsworth, Nebraska, United States
KANY	ANY	ANY	Anthony Municipal Airport	Anthony, Kansas, United States
KAOC		AOC	Arco Butte County Airport	Arco, Idaho, United States
KAOH	AOH	AOH	Lima Allen County Airport	Lima, Ohio, United States
KAOO	AOO	AOO	Altoona-Blair County Airport	Altoona, Pennsylvania, United States
KAOV		AOV	Ava Bill Martin Memorial Airport	Ava, Missouri, United States
KAPA	APA	APA	Centennial Airport	Centennial, Colorado (near Denver), United States
KAPC	APC	APC	Napa County Airport	Napa, California, United States
KAPF	APF	APF	Naples Municipal Airport	Naples, Florida, United States
KAPG	APG	APG	Phillips Army Airfield	Aberdeen Proving Ground, Maryland, United States
KAPH	APH	APH	A.P. Hill Army Airfield	Fort A.P. Hill, Virginia, United States
KAPN	APN	APN	Alpena County Regional Airport	Alpena, Michigan, United States
KAPT	APT	APT	Marion County Airport (Brown Field)	Jasper, Tennessee, United States
KAPV	APV	APV	Apple Valley Airport	Apple Valley, California, United States
KAQO		AQO	Llano Municipal Airport	Llano, Texas, United States
KAQP		AQP	Appleton Municipal Airport	Appleton, Minnesota, United States
KAQR		AQR	Atoka Municipal Airport	Atoka, Oklahoma, United States
KAQW		AQW	Harriman-and-West Airport	North Adams, Massachusetts, United States
KARA	ARA	ARA	Acadiana Regional Airport	New Iberia, Louisiana, United States
KARB	ARB	ARB	Ann Arbor Municipal Airport	Ann Arbor, Michigan, United States
KARG	ARG	ARG	Walnut Ridge Regional Airport	Walnut Ridge, Arkansas, United States
KARM	WHT	ARM	Wharton Regional Airport	Wharton, Texas, United States
KARR	AUZ	ARR	Aurora Municipal Airport	Aurora, Illinois, United States
KART	ART	ART	Watertown International Airport	Watertown, New York, United States
KARV	ARV	ARV	Lakeland Airport (Noble F. Lee Memorial Field)	Minocqua / Woodruff, Wisconsin, United States
KARW	BFT	ARW	Beaufort County Airport	Beaufort County, South Carolina, United States
KASD		ASD	Slidell Airport	Slidell, Louisiana, United States
KASE	ASE	ASE	Aspen-Pitkin County Airport	Aspen, Colorado, United States
KASG	SPZ	ASG	Springdale Municipal Airport	Springdale, Arkansas, United States
KASH	ASH	ASH	Boire Field	Nashua, New Hampshire, United States
KASJ		ASJ	Tri-County Airport	Ahoskie, North Carolina, United States
KASL	ASL	ASL	Harrison County Airport	Marshall, Texas, United States
KASN	ASN	ASN	Talladega Municipal Airport	Talladega, Alabama, United States
KAST	AST	AST	Astoria Regional Airport	Astoria, Oregon, United States
KASW		ASW	Warsaw Municipal Airport	Warsaw, Indiana, United States
KASX	ASX	ASX	John F. Kennedy Memorial Airport	Ashland, Wisconsin, United States
KASY	ASY	ASY	Ashley Municipal Airport	Ashley, North Dakota, United States
KATA		ATA	Hall-Miller Municipal Airport	Atlanta, Texas, United States
KATL	ATL	ATL	Hartsfield-Jackson Atlanta International Airport	Atlanta, Georgia, United States
KATS	ATS	ATS	Artesia Municipal Airport	Artesia, New Mexico, United States
KATW	ATW	ATW	Outagamie County Regional Airport	Greenville, Wisconsin (near Appleton), United States
KATY	ATY	ATY	Watertown Regional Airport	Watertown, South Dakota, United States
KAUG	AUG	AUG	Augusta State Airport	Augusta, Maine, United States
KAUH		AUH	Aurora Municipal Airport (Al Potter Field)	Aurora, Nebraska, United States
KAUM	AUM	AUM	Austin Municipal Airport	Austin, Minnesota, United States
KAUN	AUN	AUN	Auburn Municipal Airport	Auburn, California, United States
KAUO	AUO	AUO	Auburn University Regional Airport	Auburn, Alabama, United States
KAUS	AUS	AUS	Austin-Bergstrom International Airport	Austin, Texas, United States
KAUW	AUW	AUW	Wausau Downtown Airport	Wausau, Wisconsin, United States
KAVC		AVC	Mecklenburg-Brunswick Regional Airport	South Hill, Virginia, United States
KAVK		AVK	Alva Regional Airport	Alva, Oklahoma, United States
KAVL	AVL	AVL	Asheville Regional Airport	Fletcher, North Carolina (near Asheville), United States
KAVO	AVO	AVO	Avon Park Executive Airport	Avon Park, Florida, United States
KAVP	AVP	AVP	Wilkes-Barre/Scranton International Airport	Avoca, Pennsylvania, United States
KAVQ	AVW	AVQ	Marana Regional Airport	Marana, Arizona (near Tucson), United States
KAVX	CIB	AVX	Catalina Airport	Avalon / Santa Catalina Island, California, United States
KAWG		AWG	Washington Municipal Airport	Washington, Iowa, United States
KAWM	AWM	AWM	West Memphis Municipal Airport	West Memphis, Arkansas, United States
KAWO		AWO	Arlington Municipal Airport	Arlington, Washington, United States
KAXA	AXG	AXA	Algona Municipal Airport	Algona, Iowa, United States
KAXH		AXH	Houston-Southwest Airport	Houston, Texas, United States
KAXN	AXN	AXN	Chandler Field	Alexandria, Minnesota, United States
KAXQ		AXQ	Clarion County Airport	Clarion, Pennsylvania, United States
KAXS	AXS	AXS	Altus/Quartz Mountain Regional Airport	Altus, Oklahoma, United States
KAXV	AXV	AXV	Neil Armstrong Airport	Wapakoneta, Ohio, United States
KAXX	AXX	AXX	Angel Fire Airport	Angel Fire, New Mexico, United States
KAYS	AYS	AYS	Waycross-Ware County Airport	Waycross, Georgia, United States
KAYX		AYX	Arnold Air Force Base	Tullahoma, Tennessee, United States
KAZC		AZC	Colorado City Municipal Airport	Colorado City, Arizona, United States
KAZE		AZE	Hazlehurst Airport	Hazlehurst, Georgia, United States
KAZO	AZO	AZO	Kalamazoo/Battle Creek International Airport	Kalamazoo / Battle Creek, Michigan, United States
KAZU		AZU	Arrowhead Assault Strip	Fort Chaffee, Arkansas, United States
KBAB	BAB	BAB	Beale Air Force Base	Marysville, California, United States
KBAD	BAD	BAD	Barksdale Air Force Base	Bossier City, Louisiana, United States
KBAF	BAF	BAF	Barnes Municipal Airport	Westfield / Springfield, Massachusetts, United States
KBAK	CLU	BAK	Columbus Municipal Airport	Columbus, Indiana, United States
KBAM	BAM	BAM	Battle Mountain Airport	Battle Mountain, Nevada, United States
KBAX		BAX	Huron County Memorial Airport	Bad Axe, Michigan, United States
KBAZ		BAZ	New Braunfels Municipal Airport	New Braunfels, Texas, United States
KBBB	BBB	BBB	Benson Municipal Airport	Benson, Minnesota, United States
KBBD		BBD	Curtis Field	Brady, Texas, United States
KBBG	BKG	BBG	Branson Airport (currently unnamed)	Hollister / Branson, Missouri, United States
KBBP	BTN	BBP	Marlboro County Jetport (H.E. Avent Field)	Bennettsville, South Carolina, United States
KBBW	BBW	BBW	Broken Bow Municipal Airport	Broken Bow, Nebraska, United States
KBCB	BCB	BCB	VirginiaTech/Montgomery Executive Airport	Blacksburg, Virginia, United States
KBCE	BCE	BCE	Bryce Canyon Airport	Bryce Canyon, Utah, United States
KBCK		BCK	Black River Falls Area Airport	Black River Falls, Wisconsin, United States
KBCT	BCT	BCT	Boca Raton Airport	Boca Raton, Florida, United States
KBDE	BDE	BDE	Baudette International Airport	Baudette, Minnesota, United States
KBDG	BDG	BDG	Blanding Municipal Airport	Blanding, Utah, United States
KBDJ		BDJ	Boulder Junction Airport	Boulder Junction, Wisconsin, United States
KBDL	BDL	BDL	Bradley International Airport	Windsor Locks, Connecticut (near Hartford), United States
KBDQ		BDQ	Morrilton Municipal Airport	Morrilton, Arkansas, United States
KBDR	BDR	BDR	Igor I. Sikorsky Memorial Airport	Bridgeport, Connecticut, United States
KBEC	BEC	BEC	Beech Factory Airport	Wichita, Kansas, United States
KBED	BED	BED	Laurence G. Hanscom Field	Bedford, Massachusetts, United States
KBEH	BEH	BEH	Southwest Michigan Regional Airport	Benton Harbor, Michigan, United States
KBFA		BFA	Boyne Mountain Airport	Boyne Falls, Michigan, United States
KBFD	BFD	BFD	Bradford Regional Airport	Bradford, Pennsylvania, United States
KBFE		BFE	Terry County Airport	Brownfield, Texas, United States
KBFF	BFF	BFF	Western Nebraska Regional Airport (William B. Heilig Field)	Scottsbluff, Nebraska, United States
KBFI	BFI	BFI	Boeing Field/King County International Airport	Seattle, Washington, United States
KBFK		BFK	Buffalo Municipal Airport	Buffalo, Oklahoma, United States
KBFL	BFL	BFL	Meadows Field Airport	Bakersfield, California, United States
KBFM	BFM	BFM	Mobile Downtown Airport	Mobile, Alabama, United States
KBFR	BFR	BFR	Virgil I. Grissom Municipal Airport	Bedford, Indiana, United States
KBFW		BFW	Silver Bay Municipal Airport	Silver Bay, Minnesota, United States
KBGD		BGD	Hutchinson County Airport	Borger, Texas, United States
KBGE	BGE	BGE	Decatur County Industrial Air Park	Bainbridge, Georgia, United States
KBGF		BGF	Winchester Municipal Airport	Winchester, Tennessee, United States
KBGM	BGM	BGM	Greater Binghamton Airport	Binghamton, New York, United States
KBGR	BGR	BGR	Bangor International Airport	Bangor, Maine, United States
KBHB	BHB	BHB	Hancock County-Bar Harbor Airport	Bar Harbor, Maine, United States
KBHC		BHC	Baxley Municipal Airport	Baxley, Georgia, United States
KBHK		BHK	Baker Municipal Airport	Baker, Montana, United States
KBHM	BHM	BHM	Birmingham-Shuttlesworth International Airport	Birmingham, Alabama, United States
KBID	BID	BID	Block Island State Airport	Block Island, Rhode Island, United States
KBIE		BIE	Beatrice Municipal Airport	Beatrice, Nebraska, United States
KBIF	BIF	BIF	Biggs Army Airfield	Fort Bliss, El Paso, Texas, United States
KBIH	BIH	BIH	Eastern Sierra Regional Airport	Bishop, California, United States
KBIL	BIL	BIL	Billings Logan International Airport	Billings, Montana, United States
KBIS	BIS	BIS	Bismarck Municipal Airport	Bismarck, North Dakota, United States
KBIV		BIV	West Michigan Regional Airport	Holland, Michigan, United States
KBIX	BIX	BIX	Keesler Air Force Base	Biloxi, Mississippi, United States
KBJC	BJC	BJC	Rocky Mountain Metropolitan Airport	Denver, Colorado, United States
KBJI	BJI	BJI	Bemidji Regional Airport	Bemidji, Minnesota, United States
KBJJ	BJJ	BJJ	Wayne County Airport	Wooster, Ohio, United States
KBKD		BKD	Stephens County Airport	Breckenridge, Texas, United States
KBKE	BKE	BKE	Baker City Municipal Airport	Baker City, Oregon, United States
KBKF		BKF	Buckley Air Force Base	Aurora, Colorado, United States
KBKL	BKL	BKL	Cleveland Burke Lakefront Airport	Cleveland, Ohio, United States
KBKS		BKS	Brooks County Airport	Falfurrias, Texas, United States
KBKT	BKT	BKT	Allen C. Perkinson Airport / Blackstone Army Airfield	Blackstone, Virginia, United States
KBKV		BKV	Hernando County Airport	Brooksville, Florida, United States
KBKW	BKW	BKW	Beckley Raleigh County Memorial Airport	Beckley, West Virginia, United States
KBKX	BKX	BKX	Brookings Municipal Airport	Brookings, South Dakota, United States
KBLF	BLF	BLF	Mercer County Airport	Bluefield, West Virginia, United States
KBLH	BLH	BLH	Blythe Airport	Blythe, California, United States
KBLI	BLI	BLI	Bellingham International Airport	Bellingham, Washington, United States
KBLM	BLM	BLM	Monmouth Executive Airport	Belmar / Farmingdale, New Jersey, United States
KBLU		BLU	Blue Canyon-Nyack Airport	Emigrant Gap, California, United States
KBLV	BLV	BLV	MidAmerica St. Louis Airport / Scott Air Force Base	Belleville, Illinois, United States
KBMC	BMC	BMC	Brigham City Airport	Brigham City, Utah, United States
KBMG	BMG	BMG	Monroe County Airport	Bloomington, Indiana, United States
KBMI	BMI	BMI	Central Illinois Regional Airport	Bloomington, Illinois, United States
KBML	BML	BML	Berlin Regional Airport	Berlin, New Hampshire, United States
KBMQ		BMQ	Burnet Municipal Airport (Kate Craddock Field)	Burnet, Texas, United States
KBMT	BMT	BMT	Beaumont Municipal Airport	Beaumont, Texas, United States
KBNA	BNA	BNA	Nashville International Airport	Nashville, Tennessee, United States
KBNG	BNG	BNG	Banning Municipal Airport	Banning, California, United States
KBNL		BNL	Barnwell County Airport	Barnwell, South Carolina, United States
KBNO	BNO	BNO	Burns Municipal Airport	Burns, Oregon, United States
KBNW		BNW	Boone Municipal Airport	Boone, Iowa, United States
KBOI	BOI	BOI	Boise Air Terminal (Gowen Field)	Boise, Idaho, United States
KBOK		BOK	Brookings State Airport	Brookings, Oregon, United States
KBOS	BOS	BOS	Logan International Airport	Boston, Massachusetts, United States
KBOW	BOW	BOW	Bartow Municipal Airport	Bartow, Florida, United States
KBPG		BPG	Big Spring McMahon-Wrinkle Airport	Big Spring, Texas, United States
KBPI	BPI	BPI	Big Piney-Marbleton Airport	Big Piney, Wyoming, United States
KBPK	WMH	BPK	Ozark Regional Airport (formerly Baxter County Regional Airport)	Mountain Home, Arkansas, United States
KBPP	BWM	BPP	Bowman Municipal Airport	Bowman, North Dakota, United States
KBPT	BPT	BPT	Southeast Texas Regional Airport	Nederland, Texas (near Beaumont & Port Arthur), United States
KBQK	BQK	BQK	Brunswick Golden Isles Airport	Brunswick, Georgia, United States
KBQR	BQR	BQR	Buffalo-Lancaster Airport	Lancaster, New York, United States
KBRD	BRD	BRD	Brainerd Lakes Regional Airport	Brainerd, Minnesota, United States
KBRL	BRL	BRL	Southeast Iowa Regional Airport	Burlington, Iowa, United States
KBRO	BRO	BRO	Brownsville/South Padre Island International Airport	Brownsville, Texas, United States
KBRY		BRY	Samuels Field	Bardstown, Kentucky, United States
KBST		BST	Belfast Municipal Airport	Belfast, Maine, United States
KBTF	BTF	BTF	Skypark Airport	Bountiful, Utah, United States
KBTL	BTL	BTL	W. K. Kellogg Airport	Battle Creek, Michigan, United States
KBTM	BTM	BTM	Bert Mooney Airport	Butte, Montana, United States
KBTN		BTN	Britton Municipal Airport	Britton, South Dakota, United States
KBTP	BTP	BTP	Butler County Airport (K.W. Scholter Field)	Butler, Pennsylvania, United States
KBTR	BTR	BTR	Baton Rouge Metropolitan Airport	Baton Rouge, Louisiana, United States
KBTV	BTV	BTV	Burlington International Airport	Burlington, Vermont, United States
KBTY	BTY	BTY	Beatty Airport	Beatty, Nevada, United States
KBUB		BUB	Cram Field	Burwell, Nebraska, United States
KBUF	BUF	BUF	Buffalo Niagara International Airport	Buffalo, New York, United States
KBUM		BUM	Butler Memorial Airport	Butler, Missouri, United States
KBUR	BUR	BUR	Bob Hope Airport	Burbank, California, United States
KBUU		BUU	Burlington Municipal Airport	Burlington, Wisconsin, United States
KBUY		BUY	Burlington-Alamance Regional Airport	Burlington, North Carolina, United States
