Bastrop, TX
Batangas (Philippines),
Batavia (near), NY
Batavia, IA
Batavia, IL
Batavia, NY
Batavia, OH
Batchewana Bay (Canada), ON
Batemans Bay (NSW, Australia),
Bates City, MO
Bates, MO
Batesburg, SC
Batesville (Near Lake Santee), IN
Batesville, AR
Batesville, IN
Batesville, MS
Batesville, TX
Bath (UK/England),
Bath, IL
Bath, ME
Bath, NC
Bath, NH
Bath, NY
Bath, OH
Bath, PA
Bathgate (UK/Scotland),
Bathurst (Australia),
Bathurst (Canada), NB
Baton Rouge, LA
Baton, NC
Batroun (Lebanon),
Batsto, NJ
Battle Creek (Three Rivers event, near event 1), MI
Battle Creek, MI
Battle Ground, IN
Battle Ground, WA
Battle Ground/Vancouver, WA
Battle Mountain, NV
Battleford (Canada), SK
Battleground, IN
Battleground, WA
Baumholder (Germany),
Bauxite, AR
Bavaro (Dominican Republic),
Baxter, TN
Bay City, MI
Bay City, OR
Bay City, TX
Bay D'Espoir (Canada), NF
Bay Mills Township, MI
Bay Minette, AL
Bay Point/ Pittsburg, CA
Bay Shore, NY
Bay St. Louis, MS
Bayamon (Puerto Rico),
Bayboro, NC
Bayfield (Canada), ON
Bayfield (Lake Superior's Apostle Islands), WI
Bayfield (near, Lake Superior, south shore), WI
Bayfield Inlet (Canada), ON
Bayfield, CO
Bayfield, WI
Bayone, NJ
Bayonne, NJ
Bayport, NY
Bayside, NY
Baytown, TX
Bayview Jetty, OR
Bayview, WA
Bayville, NJ
Beach City, TX
Beach Haven Park, NJ
Beach Haven Terrace (Long Beach Island), NJ
Beach Haven Terrace, NJ
Beach Haven, NJ
Beach Lake, PA
Beach Park, IL
Beach, ND
Beachwood, NJ
Beachwood, OH
Beacon Falls, CT
Beacon Falls/Naugatuck, CT
Beacon, NY
Beaconsfield (Canada), QC
Beaconsfield (UK/England),
Beale AFB (2 mi N of), CA
Beale AFB, CA
Beals Island, ME
Beals, ME
Beamsville (Canada), ON
Bear Canyon Lake, AZ
Bear Creek, AL
Bear River/Evanston, WY
Bear Valley Ski Resort, CA
Bear Valley, CA
Bear, DE
Beardstown, IL
Bearlake, PA
Bearskin Lake (Canada), ON
Beatrice (14 mi SW of), NE
Beatrice, NE
Beatty (near), OR
Beatty, NV
Beatty, OR
Beaufort, SC
Beaumont (Outside), TX
Beaumont (campsite, near Fulton), MO
Beaumont, CA
Beaumont, TX
Beaumont/Moreno Valley, CA
Beaumont/Sour Lake, TX
Beautiful Home Community of Monroe County, KY
Beauval (Canada), SK
Beaver (in outskirts of), UT
Beaver Creek, OH
Beaver Creek, OR
Beaver Creek/Alaska Highway (Canada), YT
Beaver Crossing (approx. 15 miles from I-80 loop; near ), NE
Beaver Dam (Canada), NB
Beaver Dam (rural), WI
Beaver Dam, AZ
Beaver Dam, WI
Beaver Dam/Oromocto (Canada), NB
Beaver Damm, WI
Beaver Falls, PA
Beaver Lake (Canada), AB
Beaver Lake, AR
Beaver Lake, NE
Beaver Meadows, PA
Beaver, OH
Beaver, OK
Beaver, PA
Beaver, UT
Beaver, WV
Beavercreek, OH
Beavercreek, OR
Beaverton (Canada), ON
Beaverton, OR
Becker (approx. 5 miles W of, on Hwy 10 towards St. Cloud), MN
Becket, MA
Beckeymeyer, IL
Beckley, WV
Beckville, TX
Beckwourth, CA
Bedford (Canada), ON
Bedford (UK/England),
Bedford County (Stewertsville Area), VA
Bedford Heights, OH
Bedford Hills, NY
Bedford Park, IL
Bedford, IN
Bedford, MA
Bedford, NY
Bedford, PA
Bedford, TX
Bedford, VA
Bedford--Mt. Kisco, NY
Bedford/Carlise, MA
Bedfordshire (UK/England),
Bedlington (UK/England),
Bedminster, NJ
Bedminster, PA
Bee Branch, AR
Bee Cave, TX
Bee Caves, TX
Beech (at King's Hill) (UK/England),
Beech Grove, IN
Beech Hill, Berkshire (UK/England),
Beecher, IL
Beechnut/west loop south, TX
Beeville, TX
Begues (Catalonia, Spain),
Beijing (China),
Beijing,
Beirut (Lebanon),
Beirut City (Lebanon),
Beirut, .
Beirut, Tabariss (Lebanon),
Beja (Portugal),
Bejuma, Edo. Carabobo, Caracas (Venezuela),
Bekasi (Indonesia),
Bel AIr, MD
Bel Air, MD
Bel Marin Keys, CA
Belair  (South Australia),
Belcamp, MD
Belchertown, MA
Belen, NM
Belfair, WA
Belfair?, WA
Belfast (Ireland),
Belfast (Northern Ireland),
Belfast (UK/N. Ireland),
Belfast, ME
Belfield, ND
Belford, NJ
Belfry, KY
Belgium,
Belgium, .
Belgrade (Near) (Yugoslavia), .
Belgrade (Serbia),
Belgrade (outside, Dry CreekRoad), MT
Belgrade, ME
Belgrade, MO
Belgrade, MT
Belize (during cruise),
Bell Buckle, TN
Bell Gardens, CA
Bell, CA
Bella Vista, CA
Bellaire, MI
Bellaire, OH
Bellchester, MN
Belle Chasse, LA
Belle Fourche, SD
Belle Glade, FL
Belle Harbor, NY
Belle Plaine, KS
Belle River (Canada), ON
Belle Vernon, PA
Belle, MO
Bellefontaine (St. Louis County), MO
Bellefontaine, OH
Bellefonte, PA
Bellemont, AZ
Bellerose, NY
Bellevelle area college, IL
Belleview, FL
Belleville (3.5 SW of Scott AFB), IL
Belleville (Canada), ON
Belleville (near) (Canada), ON
Belleville Community College, IL
Belleville, IL
Belleville, KS
Belleville, MI
Belleville, NJ
Belleville, WI
Bellevue (Capehart), NE
Bellevue (east of), OH
Bellevue (north of), WA
Bellevue, IA
Bellevue, ID
Bellevue, MI
Bellevue, NE
Bellevue, OH
Bellevue, TN
Bellevue, WA
Bellevue/Issaquah, WA
Bellevue/Kirkland, WA
Bellevue/Mercer Island (between, westbound on I-90), WA
Bellevue/Redmond, WA
Bellflower, CA
Bellflower, MO
Bellignham, WA
Bellingham (Sudden Valley), WA
Bellingham, MA
Bellingham, WA
Bellingham-Lummi, WA
Bellis (Canada), AB
Bellmar, NJ
Bellmere (Australia),
Bellmont, AZ
Bellmore, NY
Bellows Falls, VT
Bells, TX
Bellside/Wishaw (UK/Scotland),
Bellville (Canada), ON
Bellville, OH
Bellvue, CO
Bellvue, ID
Belmar and Wall Twp., NJ
Belmar, NJ
Belmont (Canada), ON
Belmont, CA
Belmont, MA
Belmont, MI
Belmont, MS
Belmont, NC
Belmont, NH
Belmont, NY
Belmont, VT
Belmopan (Belize),
Belo Horizonte-Minas Gerais (Brazil),
Beloit (east of), WI
Beloit, KS
Beloit, WI
Beloit/Milwaukee (between), WI
Belstville, MD
Belton (5mi south on SR Y), MO
Belton, MO
Belton, SC
Belton, TX
Beltsville, MD
Beltzhoover, PA
Belvedere, CA
Belvidere (5 miles north of), IL
Belvidere, IL
Belvidere, NC
Belvidere, VT
Belzoni, MS
Bemidji, MN
Bemus Point, NY
Ben Lomond, CA
Ben Wheeler, TX
Bena, VA
Benbrook, TX
Bend, OR
Bend, TX
Bendigo (Australia),
Benedicta, ME
Benicia, CA
Benidorm (Spain),
Bennett, CO
Bennettsville, SC
Bennington (In or Near), VT
Bennington, KS
Bennington, NE
Bennington, VT
Bensalem, PA
Bensenville, IL
Bensheim (Germany), .
Benson (Just outside of), NC
Benson, AZ
Benson, NC
Bensrun, WV
Benton (Aurora), KY
Benton (north of), OH
Benton City, WA
Benton County, MO
Benton Harbor, MI
Benton, AR
Benton, IL
Benton, KY
Benton, LA
Benton, ME
Benton, MS
Benton, TN
Bentonia, MS
Bentonville, AR
Bentonville, IN
Bentonville, VA
Bentwaters AFB (near Woodbridge) (UK/England),
Benzie County, MI
Benzonia, MI
Beograd (Yugoslavia),
Berea, KY
Berea, OH
Berellan (Australia),
Beresford (Canada), NB
Bergen (Norway),
Bergen, NY
Bergenfield, NJ
Bering Sea, AK
Berkeley (Moraga), CA
Berkeley (St. Louis suburb, near Lambert Airport)), MO
Berkeley Springs, WV
Berkeley Vale (Australia),
Berkeley, CA
Berkeley, IL
Berkeley, MO
Berkley Springs, MD
Berkley Twsp., NJ
Berkley, MA
Berkley, MI
Berks County, PA
Berkshire County (UK/England),
Berkshire, NY
Berlin (Germany),
Berlin (Germany), .
Berlin Heights, OH
Berlin Heights/Huron, OH
Berlin Township, MI
Berlin, CT
Berlin, GA
Berlin, MA
Berlin, NH
Berlin, NJ
Berlin, OH
Berlin, PA
Berlin, WI
Bermuda Dunes, CA
Bermuda NAS, .
Bermuda,
Bernalillo, NM
Bernallilo (entering to Alburquerque), NM
Berne (Switzerland),
Berne, IN
Berne, NY
Bernie, MO
Bernville, PA
Berrien Center, MI
Berrien Springs, MI
Berry Creek, CA
Berryville, AR
Berryville, VA
Berthid, CO
Berthierville (Canada), QC
Berthold, ND
Bertram, TX
Beruit (Lebanon),
Berwick(town) (Canada), NS
Berwick, LA
Berwick, ME
Berwyn, IL
Bessemer (near), AL
Bessemer City, NC
Bessemer, AL
Bessmer, MI
Betetourt County, VA
Bethany, OK
Bethel (Albany Township), ME
Bethel Island, CA
Bethel Parj, PA
Bethel Park, PA
Bethel, AK
Bethel, CT
Bethel, ME
Bethel, NY
Bethel, OH
Bethesda, MD
Bethesda, OH
Bethesda/Rockville, MD
Bethesten, Kent (UK/England),
Bethleham, GA
Bethlehem, CT
Bethlehem, NH
Bethlehem, PA
Bethlehen, NH
Bethpage long island, NY
Bethpage, NY
Bethpage, TN
Bettendorf, IA
Bettendorf/Davenport, IA
Betteravia, CA
Between Jackson Fla. & Atlanta Ga., GA
Between Orlando & Daytona, FL
Beulaville, NC
Beveridge (Australia),
Beverly Beach, FL
Beverly Hills (adjacent), CA
Beverly Hills, CA
Beverly Hills, FL
Beverly Hills, MI
Beverly Hills/ Los Angeles, CA
Beverly, MA
Beverly, OH
Beverly, WV
Bexley, OH
Beynes (France),
Bhandara (near Nagpur) (India),
Biala (Bulgaria),
Bicester (UK/England),
Bicester, Oxfordshire (UK/England),
Bickerton (near Wetherby) (UK/England),
Bicknell, IN
Biddeford, ME
Bideford (UK/England),
Bierenbachtal (Germany), .
Biesenthal (Germany),
Big Arm, MT
Big Bear City, CA
Big Bear Lake area, CA
Big Bear Lake, CA
Big Bear, CA
Big Bend Natinal Park, TX
Big Bend National Park, TX
Big Bend Park, TX
Big Bend, WI
Big Cane (Plaucheville area), LA
Big Cedar, OK
Big Cypress Parks, FL
Big Cypress preserve, FL
Big Flats, NY
Big Horn Mtns, WY
Big Kandiyohi Lake, MN
Big Lake, AK
Big Lake, MN
Big Lake, TX
Big Oak Valley, CA
Big Pine Key, FL
Big Pine, CA
Big Pines, CA
Big Rapids, MI
Big Sandy, MT
Big Sandy, WY
Big Spring, TX
Big Stone Gap, VA
Big Sur (Lucia), CA
Big Sur (Monterey Co.), CA
Big Sur, CA
Big Timber, MT
Bigelow, AR
Bigfork, MN
Bigfork, MT
Biggs, CA
Biglake, MN
Biglerville, PA
Bilaspur (India),
Bilbao (Spain),
Bilbao,
Billerica, MA
Billericay (UK/England),
Billingham (UK/England),
Billings (southeast of), MT
Billings, MO
Billings, MT
Biloela (Australia),
Biloxi, MS
Bilxoi, MS
Bingen, WA
Bingham, ME
Binghamton (40 South of KBGM), NY
Binghamton (south of, 81 South, near PA border), NY
Binghamton, NY
Biola, CA
Birch Bay, WA
Birch Run, MI
Birchy Bay (Canada), NF
Birdsville (Australia),
Birkenhead (UK/England),
Birkshire County, MA
Birmingham (Huffman/Centerpoint), AL
Birmingham (UK/England),
Birmingham (UK/England), .
Birmingham (Wisteria Dr., .5 mi down), AL
Birmingham (just south of), AL
Birmingham, AL
Birmingham, TX
Bisbee, AZ
Biscoe, NC
Bishipstone (near Salisbury, Wilts) (UK/England),
Bishkek (Kyrgystan),
Bishkek (Kyrgyzistan),
Bishop (CA/NV border), CA
Bishop (closest town), CA
Bishop (remote, High Sierras, above), CA
Bishop (south of, Hwy 395), CA
Bishop (towards, on Route 395 North), CA
Bishop Auckland, Durham,
Bishop, CA
Bishop, WV
Bishop/Benton, CA
Bishop/Mammoth Lakes, CA
Bishops Castle (UK/England),
Bishops Falls (Canada), NF
Bishops Head, MD
Bishopstoke (UK/England),
Bishopville, MD
Bismarck, MO
Bismarck, ND
Bismarck/Caddo Valley (between), AR
Bison, KS
Bispham (Blackpool) (UK/England),
Bisti, NM
Bistolville, OH
Bitburg (Germany),
Bithlo, FL
Bitterroot Valley, MT
Bixby South, OK
Bjaeverskov (DK 4632) (Denmark),
Bjursas/Falun (Sweden),
Blachly, OR
Black Canyon (N. of, on I-17, AZ
Black Canyon City (5 miles N of), AZ
Black Canyon City (near), AZ
Black Canyon City, AZ
Black Creek (Canada), BC
Black Creek Community, GA
Black Diamond, WA
Black Earth, WI
Black Forest, CO
Black Hawk, CO
Black Hills, AZ
Black Hills, SD
Black Mesa/Shonto, AZ
Black Mountain, NC
Black River (Canada), ON
Black River Falls, WI
Black River, NY
Black Rock City (near Gerlach), NV
Black Rock City, NV
Black Rock, CT
Black Shear, GA
Black Zion, MS
Blackburn (UK/England),
Blackburn, Lancashire (30 mi. nw of Manchester) (UK/England),
Blackburn, Lancashire (UK/England),
Blackey, KY
Blackfoot, ID
Blackhawk (north of), CO
Blackhawk, CO
Blackheath (UK/England),
Blackpool (UK/England),
Blackpool, Lancashire (UK/England),
Blacksburg, SC
Blacksburg, VA
Blackshear, GA
Blackstone, MA
Blackstone, VA
Blacktown (suburb) (Australia),
Blackville, SC
Blackwater, MO
Blackwell (08 mi. north of), TX
Blackwell, OK
Blackwood, NJ
Bladel (Brabant) (Netherlands),
Bladen, NE
Bladensburg, MD
Blain, WA
Blaine, KY
Blaine, MN
Blaine, OR
Blaine, WA
Blainsport, PA
Blairs, VA
Blairsden, CA
Blairstown, MO
Blairstown, NJ
Blairsville, GA
Blairsville, PA
Blanchard, MI
Blanchard, OK
Blanchardville, WI
Blanchester, OH
Blanco, TX
Bland, MO
Blandford Forum (UK/England),
Blandon, PA
Blanes (Spain),
Blankenberge (Belgium), .
Blasdell, NY
Blenheim (New Zealand),
Blewett Pass-top of mountain pass, WA
Blind Bay (Canada), BC
Blithe (around; about 15 mins after, heading to LA), CA
Block Island, RI
Blocker, OK
Blockhouse (Canada), NS
Blocksburg, CA
Bloemfontein (Free State),
Bloemfontein(OFS) (South Africa), .
Blood-Vein River (Canada), MB
Bloom township, OH
Bloomer, WI
Bloomfield (Canada), ON
Bloomfield (Canada), PE
Bloomfield Hills, MI
Bloomfield, MI
Bloomfield, MO
Bloomfield, NE
Bloomfield, NJ
Bloomfield, NY
Bloomfield-Friendship (Pittsburgh), PA
Bloomingburg, OH
Bloomingburgh, NY
Bloomingdale, GA
Bloomingdale, IL
Bloomingdale, NJ
Bloomingdale, OH
Bloominggrove, NY
Bloomington (East Bloomington), MN
Bloomington (Minneapolis), MN
Bloomington, CA
Bloomington, IL
Bloomington, IN
Bloomington, MN
Bloomington, TX
Bloomington/Minneapolis, MN
Bloomington/New Unionville (between), IN
Bloomsburg, PA
Bloomsburg/White haven, PA
Blossburg (5 miles east of), PA
Blossburg, PA
Blossom, TX
Blossvale, NY
Blountville, TN
Blowing Rock, NC
Blue Bell, PA
Blue Eye, MO
Blue Hills, MA
Blue Island, IL
Blue Mound, IL
Blue Mountains (Australia),
Blue Ridge (close to), GA
Blue Ridge Summit (area), PA
Blue Ridge, GA
Blue River, OR
Blue Springs, MO
Blue Water, NM
Blue, OK
Bluefield, WV
Bluefield/Green Valley, WV
Bluepoint, NY
Blueridge, GA
Bluetown, TX
Bluewater Lake, NM
Bluewater Village, NM
Bluff City, AR
Bluff, UT
Bluffton, GA
Bluffton, IN
Bluffton, OH
Bluffton, SC
Blyth (1hr outside of, before Tonopah, NV), AZ
Blyth, AZ
Blythe (north of), CA
Blythe, AZ
Blythe, CA
Blytheville (S of; southbound I-55), AR
Blytheville, AR
Blythewood, SC
Blyville, AR
Boalsburg, PA
Boardman, OH
Boardman/Canfield, OH
Boaz, AL
Bobcaygeon (Canada), ON
Bobtown, PA
Boca Grande, FL
Boca Raton (Military trail), FL
Boca Raton, FL
Boca de Uchire (Venezuela),
Bochum (Germany),
Bodega Bay, CA
Bodie (State Historic Park), CA
Bodie (near), CA
Bodie State Park, CA
Bodmin Moor, Caradon Hill, Cornwall (UK/England),
Bodrum (Turkey),
Boekel (The Netherlands),
Boerne Texas, TX
Boerne, TX
Bogart, GA
Bogata, TX
Boger (UK/England),
Boggabri (Australia),
Bognor (UK/England),
Bognor Regis (UK/England),
Bognor Regis (UK/England), .
Bogor,
Bogota (Colombia),
Bogota (Colombia), DC
Bohemia, NY
Boiling Springs (outside of, traveling on highway), PA
Boiling Springs, PA
Boiling Springs, SC
Bois D'Arc, MO
Boise (south of), ID
Boise, CA
Boise, ID
Bokchito, OK
Bokeelia, FL
Boksburg (South Africa),
Bolingbrook, IL
Bolivar (north of), MO
Bolivar - 170th & 326th Road junction, MO
Bolivar, MO
Bolivar, PA
Bolivar, TN
Boliver, PA
Bolivia, NC
Bolton (Canada), ON
Bolton (UK/England),
Bolton, MA
Bolton, Manchester (UK/England),
Bolton, NY
Bombay (India), .
Bon Air, VA
Bonaire, GA
Bonanza, OR
Bonaparte, IA
Bonfield, IL
Bong Son (Viet Nam),
Bonham (northeast of), TX
Bonham, TX
Bonifay, FL
Bonita Springs (in the east as seen from), FL
Bonita Springs, FL
Bonita, CA
Bonmahon (County Waterford (Republic of Ireland),
Bonne Terre, MO
Bonner Springs (XXXX Kreider Rd), KS
Bonner Springs, KS
Bonneville Salt Flats (Salt Lake City), UT
Bonney Lake area, WA
Bonney Lake, WA
Bonney Lake/Sumner, WA
Bonnie Spring (heading towards from Las Vegas), NV
Bonnybridge (UK/Scotland),
Bonnyville (Canada), AB
Bono, AR
Boomer, NC
Boone (Vally Crusis), NC
Boone (west of), NC
Boone, IA
Boone, NC
Boonesboro, MD
Booneville, AR
Booneville, MS
Booneville, NC
Boonsboro, MD
Boonton Town, NJ
Boonton Twp, NJ
Boonton, NJ
Boonville, AR
Boonville, CA
Boonville, IN
Boonville, MO
Boonville, NY
Boothbay Harbor, ME
Bootle (UK/England),
Borden Carleton (Canada), PE
Borden Springs, AL
Borden/Carlton (Canada), PE
Borden/Carlton (PEI, Canada), PE
Bordentown, NJ
Border, WY
Borderland, WV
Borger, TX
Boring, OR
Bornem (Belgium),
Boron, CA
Borrego Springs, CA
Boscastle (Cornwall) (UK/England),
Boscobel, WI
Bosler, WY
Bosque Farms, NM
Bosque, NM
Boss, MO
Bossier City, LA
Bossier Parish (southern), LA
Boston (UK/England),
Boston (above), MA
Boston (north of; on Flight AA96 from), MA
Boston Location/Hancock, MI
Boston area, MA
Boston, Lincolnshire (UK/England),
Boston, MA
Boston, NY
Boston, PA
Bothell (north east Seattle area), WA
Bothell (northern sky), WA
Bothell (south of), WA
Bothell, WA
Bottoms Bridge, VA
Boucherville (Canada), QC
Boucherville (Montreal) (Canada), QC
Boughton, Kent (UK/England), .
Boulder  Creek, CA
Boulder (10 miles west), CO
Boulder (Gun Barrel Subdivision), CO
Boulder (North Boulder), CO
Boulder (foothills of), CO
Boulder City, NV
Boulder Creek, CA
Boulder area (not sure: it was far away), CO
Boulder, CO
Boulder, MT
Boulder, UT
Bound Brook area, NJ
Bound Brook, NJ
Boundary Waters Canoe Area, MN
Boundary Waters, MN
Bountiful, UT
Bourbonnais, IL
Bourbonnais/Bradley, IL
Bournemouth (UK/England),
Bouse, AZ
Boutte, LA
Bovina, TX
Bow (near Crediton),
Bow, NH
Bow, WA
Bow-Edison, WA
Bowdoinham, ME
Bowie, AZ
Bowie, MD
Bowie, TX
Bowland, Lancashire (UK/England),
Bowleys Quarters, MD
Bowling Green (Plum Springs), KY
Bowling Green, FL
Bowling Green, KY
Bowling Green, OH
Bowman, SC
Bowmansville, PA
Bowmanville (Canada), ON
Bowral (NSW, Australia),
Box Elder (Rocky Boys' Indian Agency), MT
Boxford, MA
Boy Scout Camp Royenea, CA
Boyce-Sharp, LA
Boyd, TX
Boyden, IA
Boydstown, PA
Boyertown, PA
Boyes Hot Springs, CA
Boylston, MA
Boyne City, MI
Boyne Falls, MI
Boyne Island (Australia),
Boynton Beach, FL
Boyton Beach, FL
Bozeman (Gallatin Range), MT
Bozeman (I-90 west,  20-30 miles before), MT
Bozeman, MT
Bozeman/Belgrade (between), MT
Bozrah, CT
Brabant (Netherlands),
Brabrand (Denmark),
Bracebridge (14 miles north of) (Canada), ON
Braceville, OH
Brackettville, TX
Bracketville, TX
Brackley Beach (Canada), PE
Bracknell (UK/England),
Bradenton, FL
Bradenton/Palmetto, FL
Bradford (UK/England),
Bradford, MA
Bradford, PA
Bradford, VT
Bradford, West Yorkshire (UK/England),
Bradford/Baildon Moor (UK/England),
Bradley Beach, NJ
Bradley, IL
Brady (5 mi. north of), TX
Brady (southwest), MT
Brady, NE
Brady, TX
Brady, WA
Bradyville, TN
Braga (Portugal),
Bragg City  (Peach Orchard), MO
Bragg Creek (Canada), AB
Braggs, OK
Brainerd (near), MN
Brainerd, MN
Braintree (UK/England),
Braintree and RAF Weatherfield (between) (UK/England),
Braintree, MA
Braintree, VT
Bramptom, MI
Brampton (Canada), ON
Brampton (near Toronto) (Canada), ON
Branch, MI
Branchburg, NJ
Branchland, WV
Branchport, NY
Branchville, NJ
Branchville, SC
Brandenburg, KY
Brandford, FL
Brandon (Canada),
Brandon (Canada), MB
Brandon (County Durham)(UK/England),
Brandon (outside Jackson), MS
Brandon, FL
Brandon, MS
Brandon, SD
Brandt, OH
Brandywine, MD
Brandywine, WV
Branford, CT
Branson, MO
Brant Lake, NY
Brantford (Canada), ON
Brantley, AL
Brasilia (Brazil),
Brassall (Australia),
Brattleboro, VT
Brawley (rest stop close to; near Yuma), CA
Brawley, CA
Bray, OK
Brazil (SP),
Brazil,
Brazil, IN
Brazoria, TX
Brea (So.57 Freeway), CA
Brea, CA
Brean (Sommerset) (UK/England),
Brechin (Canada), ON
Breckenridge, CO
Breckenridge, MN
Breckenridge, MO
Breckenridge, TX
Brecksville, OH
Breese, IL
Breezewood, PA
Breezy Point, MN
Breinigsville, PA
Bremen (30 km south of) (Germany),
Bremen (Germany),
Bremen (Germany), .
Bremen, AL
Bremen, GA
Bremen, IN
Bremerton (over), WA
Bremerton, WA
Bremertpn, WA
Bremham, TX
Brendon (UK/England),
Brenham, TX
Brentwood (Long Island), NY
Brentwood (contra costa), CA
Brentwood (northern CA), CA
Brentwood Short's Lake (Canada), NS
Brentwood Town (outside Halifax) (Canada), NS
Brentwood, CA
Brentwood, Essex (UK/England),
Brentwood, MO
Brentwood, NH
Brentwood, NY
Brentwood, TN
Brescia (Italy),
Bretton Woods, NH
Brevard (near; Lake Toxaway), GA
Brevard, NC
Brewer, ME
Brewers Bay, Tortola (British Virgin Islands),
Brewerton, NY
Brewster, MA
Brewster, NY
Brewster, OH
Brewster, WA
Brewster/Carmel, NY
Briarwood (Queens), NY
Briarwood, NY
Bribie Island  (Australia),
Brick Town, NJ
Brick, NJ
Brick/Lakewood/Toms River, NJ
Bricktown, NJ
Bridge Hampton, NY
Bridgend (7 miles outside Cardiff) (UK/Wales),
Bridgend (UK/England),
Bridgend (UK/Wales),
Bridgend,
Bridgenorth (Canada), ON
Bridgeport (pond flowing out of Remington Arms compound), CT
Bridgeport, CA
Bridgeport, CT
Bridgeport, IL
Bridgeport, MI
Bridgeport, NY
Bridgeport, OH
Bridgeport, VT
Bridgeport, WV
Bridgeport/Stamford, CT
Bridgeport/Trumbull, CT
Bridgeton, MO
Bridgeton, NJ
Bridgetown (Barbados),
Bridgeview, IL
Bridgeville (near Pittsburgh), PA
Bridgeville, CA
Bridgeville, DE
Bridgewater (Canada), NS
Bridgewater (UK/England),
Bridgewater, CT
Bridgewater, MA
Bridgewater, NJ
Bridgewater, SD
Bridgewater, Somerset (Brent Knowle) (UK/England),
Bridgewater, Somerset (UK/England),
Bridgman, MI
Bridgnorth (UK/England),
Bridlington (UK/England),
Brielle, NJ
Brier Hill, PA
Brier, WA
Brigantine, NJ
Brigantine, PA
Brigham City (west of), UT
Brigham City, UT
Brigham City/Ogden (between), UT
Brighton (Canada), ON
Brighton (E. of, N. of South Lyon, MI), MI
Brighton (UK/England),
Brighton (outside of), IA
Brighton (west of Detroit), MI
Brighton Township, MI
Brighton, CO
Brighton, IA
Brighton, IL
Brighton, MA
Brighton, MI
Brighton, TN
Brightwaters, NY
Brightwood, OR
Brightwood, VA
Brimfield, MA
Brinktown, MO
Brinnon, WA
Brisbane (Australia),
Brisbane (QLD, Australia),
Brisbane (Queensland, Australia),
Brisbane (bay area) (QLD, Australia),
Brisbane (near) (Queensland, Australia),
Brison City, NC
Bristol (UK/England),
Bristol (UK/England), .
Bristol, CT
Bristol, IN
Bristol, NH
Bristol, PA
Bristol, RI
Bristol, South Gloucester (UK/England),
Bristol, TN
Bristol, VA
Bristol, VT
Bristol/Canandaigua, NY
Bristow, IN
Bristow, OK
British Virgin Islands,
Brits, .
Britt, MN
Britton, MI
Brixham, Devon (UK/England),
Brixham.Devon (at sea.fishing) (UK/England),
Brixworth, Northampton (UK/England),
Broad Brook, CT
Broad Creek, NC
